ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000632,2023-09-07T11:30:22,CUST_04424,enterprise,in_app,billing,feature_request,medium,closed_no_action,gold,Can you add an option to customize billing?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,118.02,0,neutral,0,0,desktop_app,NA
TCKT_000633,2024-10-16T22:05:20,CUST_08147,education,web_form,billing,how_to,high,in_progress,platinum,I need help setting up billing for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,ios,NA
TCKT_000634,2022-12-05T09:59:16,CUST_07857,non_profit,in_app,data_export,billing_problem,medium,in_progress,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,1,ios,MEA
TCKT_000635,2022-09-30T07:19:53,CUST_03216,non_profit,in_app,billing,security_concern,medium,resolved,standard,There seems to be a vulnerability in the billing functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",9.75,0,negative,3,0,android,LATAM
TCKT_000636,2025-03-25T21:33:14,CUST_05545,enterprise,web_form,login_auth,bug,medium,in_progress,standard,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,android,MEA
TCKT_000637,2025-11-24T20:28:59,CUST_09315,education,web_form,notifications,feature_request,medium,resolved,standard,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,10.58,0,very_positive,5,0,desktop_app,APAC
TCKT_000638,2024-08-29T23:08:56,CUST_00079,small_business,phone_transcript,mobile_app,bug,medium,resolved,platinum,The mobile app feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,45.03,0,negative,3,0,android,MEA
TCKT_000639,2022-07-26T11:59:43,CUST_08896,education,web_form,notifications,billing_problem,medium,in_progress,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,desktop_app,LATAM
TCKT_000640,2022-07-23T12:30:56,CUST_03676,non_profit,web_form,billing,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,18.56,0,negative,2,0,ios,NA
TCKT_000641,2024-08-16T17:13:29,CUST_00029,education,email,billing,security_concern,low,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,web,MEA
TCKT_000642,2025-12-16T02:19:43,CUST_00755,non_profit,email,notifications,how_to,low,open,gold,Can you explain how to configure notifications properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,0,api_client,APAC
TCKT_000643,2025-01-25T12:10:00,CUST_01461,non_profit,in_app,login_auth,other,medium,on_hold,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,1,ios,NA
TCKT_000644,2024-10-02T17:40:06,CUST_03072,small_business,web_form,mobile_app,other,low,open,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_000645,2023-10-29T16:21:11,CUST_02350,individual,email,notifications,billing_problem,high,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,22.9,0,very_negative,0,0,ios,APAC
TCKT_000646,2024-09-28T15:59:25,CUST_05797,enterprise,in_app,api_integration,performance,urgent,resolved,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Optimized queries and increased resource allocation.,2.14,1,neutral,0,0,web,NA
TCKT_000647,2025-12-21T06:37:45,CUST_09605,small_business,web_form,login_auth,security_concern,urgent,closed_no_action,gold,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,Ticket closed without further action after no response from the customer.,200.72,0,neutral,0,1,ios,MEA
TCKT_000648,2023-06-28T23:20:08,CUST_08185,small_business,chat,billing,security_concern,high,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",5.9,0,neutral,0,0,desktop_app,EU
TCKT_000649,2025-01-20T01:05:37,CUST_07958,enterprise,email,notifications,security_concern,low,open,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,api_client,NA
TCKT_000650,2023-01-07T08:50:15,CUST_02264,education,web_form,data_export,feature_request,medium,resolved,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,22.39,0,very_positive,5,1,web,MEA
TCKT_000651,2023-09-24T02:17:59,CUST_04976,individual,in_app,analytics_dashboard,other,high,in_progress,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,negative,2,0,android,MEA
TCKT_000652,2022-05-24T16:36:00,CUST_07493,small_business,chat,billing,security_concern,low,resolved,gold,There seems to be a vulnerability in the billing functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",16.12,0,positive,5,0,api_client,MEA
TCKT_000653,2025-02-28T22:06:17,CUST_05661,enterprise,in_app,analytics_dashboard,security_concern,high,in_progress,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,android,APAC
TCKT_000654,2025-12-25T21:25:48,CUST_05907,education,phone_transcript,mobile_app,other,high,on_hold,gold,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,android,LATAM
TCKT_000655,2025-11-07T07:34:55,CUST_09747,non_profit,in_app,mobile_app,performance,low,resolved,standard,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,29.38,0,very_negative,0,0,api_client,EU
TCKT_000656,2023-09-19T19:28:25,CUST_08637,small_business,chat,api_integration,account_access,medium,on_hold,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,ios,EU
TCKT_000657,2024-03-11T22:11:32,CUST_08107,small_business,in_app,api_integration,performance,low,in_progress,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,APAC
TCKT_000658,2024-07-24T01:13:09,CUST_06086,non_profit,web_form,api_integration,security_concern,low,resolved,platinum,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",66.69,0,negative,2,0,api_client,APAC
TCKT_000659,2023-03-13T10:02:21,CUST_00767,education,email,api_integration,how_to,medium,on_hold,platinum,How can I export my data from the api integration section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,1,desktop_app,EU
TCKT_000660,2023-02-26T13:15:27,CUST_05823,individual,email,login_auth,account_access,urgent,on_hold,platinum,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,,,0,negative,0,0,ios,APAC
TCKT_000661,2024-10-09T20:42:39,CUST_05960,small_business,email,data_export,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,15.27,0,very_negative,1,0,api_client,NA
TCKT_000662,2023-03-13T18:37:17,CUST_06547,enterprise,web_form,billing,billing_problem,low,in_progress,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,api_client,LATAM
